Unnamed: 0,Employee_ID,Full_Name,Department,Job_Title,Hire_Date,Location,Performance_Rating,Experience_Years,Status,Work_Mode,Salary_INR,Job_Level
4834,EMP0004835,Amanda Lucas,HR,Talent Acquisition Specialist,2016-06-24T00:00:00.000Z,"Joanneland, Egypt",4.0,9.0,Resigned,On-site,633352.0,Manager
4835,EMP0004836,John Murray,Marketing,Marketing Executive,2018-05-01T00:00:00.000Z,"West Melissatown, Israel",2.0,7.0,Active,On-site,962503.0,Analyst
4836,EMP0004837,Jessica Thompson,Sales,Sales Executive,2022-01-28T00:00:00.000Z,"New Nicole, Lao People's Democratic Republic",5.0,3.0,Terminated,On-site,650734.0,Specialist
4837,EMP0004838,Emily Saunders,Sales,Sales Executive,2023-03-26T00:00:00.000Z,"Gallegosside, Gibraltar",5.0,2.0,Active,Remote,754916.0,Specialist
4838,EMP0004839,Diane Ferrell,Finance,Accountant,2022-08-20T00:00:00.000Z,"Lake Josephchester, Yemen",2.0,2.0,Resigned,On-site,869202.0,Specialist
4839,EMP0004840,Randy Baxter,IT,Data Analyst,2016-11-10T00:00:00.000Z,"Diazport, Congo",1.0,8.0,Active,On-site,1084546.0,Analyst
4840,EMP0004841,Gary Bernard,Marketing,SEO Specialist,2016-02-25T00:00:00.000Z,"Karinamouth, Liberia",4.0,9.0,Resigned,On-site,692894.0,Manager
4841,EMP0004842,Matthew Patterson,Sales,Account Manager,2018-12-26T00:00:00.000Z,"New Ellen, Palestinian Territory",2.0,6.0,Terminated,On-site,879415.0,Analyst
4842,EMP0004843,Antonio Jones,IT,Software Engineer,2024-09-16T00:00:00.000Z,"Grayside, Pitcairn Islands",3.0,0.0,Active,On-site,1498733.0,Specialist
4843,EMP0004844,Deborah Gordon,IT,Software Engineer,2021-03-08T00:00:00.000Z,"Lake Matthew, Vanuatu",4.0,4.0,Resigned,On-site,827199.0,Analyst
4844,EMP0004845,Troy Mason,HR,HR Executive,2022-05-03T00:00:00.000Z,"East Tylerburgh, Greenland",2.0,3.0,Resigned,Remote,388101.0,Specialist
4845,EMP0004846,Megan Arnold,Sales,Account Manager,2023-12-10T00:00:00.000Z,"Port Mark, Palestinian Territory",5.0,1.0,Active,Remote,973702.0,Specialist
4846,EMP0004847,Brittney Miller,IT,Software Engineer,2016-02-08T00:00:00.000Z,"Gillburgh, Senegal",4.0,9.0,Retired,Remote,1443895.0,Manager
4847,EMP0004848,Maria Gonzales,Operations,Operations Executive,2021-07-24T00:00:00.000Z,"South Ann, Sao Tome and Principe",3.0,4.0,Retired,On-site,905453.0,Analyst
4848,EMP0004849,Christopher Martinez,Finance,Accountant,2011-12-26T00:00:00.000Z,"New Karen, Estonia",4.0,13.0,Resigned,On-site,538904.0,Principal
4849,EMP0004850,Daniel Castillo,Finance,Financial Analyst,2017-09-13T00:00:00.000Z,"Salinasborough, Comoros",5.0,7.0,Active,On-site,899866.0,Analyst
4850,EMP0004851,Todd Cole,Marketing,Marketing Executive,2023-05-01T00:00:00.000Z,"Kramerfurt, Greece",5.0,2.0,Active,Remote,965574.0,Specialist
4851,EMP0004852,Angela Anderson,Finance,Accountant,2022-01-18T00:00:00.000Z,"Julieberg, Burundi",2.0,3.0,Active,Remote,699003.0,Specialist
4852,EMP0004853,Lisa Griffin,Operations,Logistics Coordinator,2018-08-03T00:00:00.000Z,"Lake Erinborough, Kuwait",4.0,7.0,Resigned,Remote,751393.0,Analyst
4853,EMP0004854,Jesse Bishop,HR,HR Executive,2021-01-03T00:00:00.000Z,"Port Norma, Togo",3.0,4.0,Active,Remote,699154.0,Analyst
4854,EMP0004855,Michelle Berg,IT,Software Engineer,2022-10-26T00:00:00.000Z,"Staceyview, Slovakia (Slovak Republic)",3.0,2.0,Active,On-site,1437098.0,Specialist
4855,EMP0004856,Kari Scott,IT,Software Engineer,2023-09-04T00:00:00.000Z,"Jenniferfort, Christmas Island",1.0,1.0,Resigned,Remote,1640234.0,Specialist
4856,EMP0004857,Amy Sanders,Sales,Account Manager,2018-09-25T00:00:00.000Z,"Lake Emilyhaven, Mali",3.0,6.0,Active,Remote,931233.0,Analyst
4857,EMP0004858,Daniel Parks,Sales,Sales Executive,2023-03-13T00:00:00.000Z,"North Kristine, Pitcairn Islands",3.0,2.0,Active,Remote,670668.0,Specialist
4858,EMP0004859,Alexis Simpson,Marketing,SEO Specialist,2024-03-09T00:00:00.000Z,"West Christopherfort, Niger",4.0,1.0,Active,On-site,589104.0,Specialist
4859,EMP0004860,Brian Reyes,Operations,Operations Executive,2023-07-18T00:00:00.000Z,"Lydiaside, Palau",2.0,2.0,Terminated,Remote,1182832.0,Specialist
4860,EMP0004861,Michael Fletcher,Operations,Operations Executive,2017-07-13T00:00:00.000Z,"New John, Cote d'Ivoire",3.0,8.0,Active,On-site,844061.0,Analyst
4861,EMP0004862,Brittany Christian,Sales,Sales Executive,2024-12-27T00:00:00.000Z,"Maryborough, French Polynesia",1.0,0.0,Active,Remote,475208.0,Specialist
4862,EMP0004863,Jacob Williams,IT,Data Analyst,2025-01-11T00:00:00.000Z,"South Kenneth, Ghana",1.0,0.0,Active,On-site,963460.0,Specialist
4863,EMP0004864,Deborah Conway,IT,DevOps Engineer,2022-07-03T00:00:00.000Z,"South Kim, Suriname",2.0,3.0,Active,On-site,781624.0,Specialist
4864,EMP0004865,Mary Larson,Sales,Sales Executive,2022-07-06T00:00:00.000Z,"East Normanland, Holy See (Vatican City State)",3.0,3.0,Active,Remote,440170.0,Specialist
4865,EMP0004866,Jill Daniel,IT,Software Engineer,2023-06-14T00:00:00.000Z,"Jasmineborough, Algeria",3.0,2.0,Active,On-site,1332788.0,Specialist
4866,EMP0004867,Tyler Garcia,Sales,Sales Executive,2023-07-28T00:00:00.000Z,"Shahton, Panama",4.0,2.0,Resigned,Remote,782358.0,Specialist
4867,EMP0004868,James Kennedy,Marketing,Marketing Executive,2019-10-07T00:00:00.000Z,"Atkinschester, Brunei Darussalam",5.0,5.0,Active,On-site,980360.0,Analyst
4868,EMP0004869,Paul Harvey,IT,Software Engineer,2016-10-11T00:00:00.000Z,"Martinezstad, Kazakhstan",5.0,8.0,Active,On-site,1470207.0,Analyst
4869,EMP0004870,Kelsey Jennings,IT,Data Analyst,2023-06-09T00:00:00.000Z,"Lowefurt, Bermuda",3.0,2.0,Active,On-site,1026515.0,Specialist
4870,EMP0004871,Tabitha Williams,IT,Data Analyst,2024-03-02T00:00:00.000Z,"East Haley, United Kingdom",4.0,1.0,Retired,On-site,1002824.0,Specialist
4871,EMP0004872,Anthony Johnson,Marketing,Marketing Executive,2022-12-26T00:00:00.000Z,"Anthonyshire, Falkland Islands (Malvinas)",4.0,2.0,Active,Remote,1121281.0,Specialist
4872,EMP0004873,Travis Payne,Marketing,Marketing Executive,2023-08-25T00:00:00.000Z,"Sydneyberg, Reunion",3.0,1.0,Active,On-site,1001947.0,Specialist
4873,EMP0004874,Diana Gray,IT,Software Engineer,2020-05-20T00:00:00.000Z,"East Bonnie, Montenegro",1.0,5.0,Retired,On-site,752365.0,Analyst
4874,EMP0004875,James Carter,IT,Software Engineer,2020-09-25T00:00:00.000Z,"South Kelly, Malta",3.0,4.0,Resigned,On-site,1056691.0,Analyst
4875,EMP0004876,Karen Jackson,R&D,Product Developer,2022-06-27T00:00:00.000Z,"Michaelport, Costa Rica",3.0,3.0,Active,Remote,812181.0,Specialist
4876,EMP0004877,Kelli Yang MD,Operations,Supply Chain Manager,2016-02-15T00:00:00.000Z,"Port Nancybury, Saint Vincent and the Grenadines",4.0,9.0,Resigned,Remote,1165443.0,Manager
4877,EMP0004878,Shannon Ramirez MD,IT,IT Manager,2020-05-08T00:00:00.000Z,"Bennettburgh, Libyan Arab Jamahiriya",5.0,5.0,Retired,Remote,1886366.0,Analyst
4878,EMP0004879,Jeanne Jackson,HR,Talent Acquisition Specialist,2024-07-02T00:00:00.000Z,"Lake Kim, Mozambique",3.0,1.0,Active,On-site,1160257.0,Specialist
4879,EMP0004880,Linda Brown,Finance,Accountant,2022-12-23T00:00:00.000Z,"West Travis, Kazakhstan",4.0,2.0,Resigned,On-site,469525.0,Specialist
4880,EMP0004881,Roger Waters,Sales,Sales Executive,2023-03-31T00:00:00.000Z,"Juliaport, Lithuania",5.0,2.0,Active,On-site,652645.0,Specialist
4881,EMP0004882,Dr. Gabriel Carter Jr.,IT,Software Engineer,2018-04-02T00:00:00.000Z,"Stephanieshire, Denmark",1.0,7.0,Active,Remote,1328934.0,Analyst
4882,EMP0004883,Timothy Deleon,IT,Software Engineer,2022-08-15T00:00:00.000Z,"Nicholashaven, Moldova",5.0,3.0,Resigned,On-site,1725367.0,Specialist
4883,EMP0004884,Meredith Saunders,Operations,Supply Chain Manager,2021-02-10T00:00:00.000Z,"Martinburgh, Myanmar",4.0,4.0,Active,On-site,602382.0,Analyst
4884,EMP0004885,Kristin Dixon,IT,Data Analyst,2024-08-10T00:00:00.000Z,"West Julian, Timor-Leste",4.0,1.0,Active,Remote,434931.0,Specialist
4885,EMP0004886,Spencer Harper,IT,Software Engineer,2025-05-11T00:00:00.000Z,"Brendastad, Thailand",3.0,0.0,Active,Remote,1729935.0,Specialist
4886,EMP0004887,Jessica Vasquez,Marketing,Marketing Executive,2024-05-29T00:00:00.000Z,"Angelatown, Saudi Arabia",4.0,1.0,Active,On-site,1086978.0,Specialist
4887,EMP0004888,Mary Cox,IT,Software Engineer,2014-03-04T00:00:00.000Z,"West Jason, Saint Lucia",4.0,11.0,Terminated,On-site,1035964.0,Manager
4888,EMP0004889,Tammy Reed,HR,HR Executive,2023-07-09T00:00:00.000Z,"Williamton, Norway",1.0,2.0,Active,On-site,584329.0,Specialist
4889,EMP0004890,Holly Lawrence,IT,Software Engineer,2025-02-16T00:00:00.000Z,"Pricechester, Hong Kong",5.0,0.0,Active,On-site,1732017.0,Specialist
4890,EMP0004891,Justin Pierce,HR,HR Executive,2017-01-05T00:00:00.000Z,"Campbellborough, Heard Island and McDonald Islands",2.0,8.0,Active,On-site,530662.0,Analyst
4891,EMP0004892,Norma Hicks,Operations,Supply Chain Manager,2018-06-22T00:00:00.000Z,"Lake Amandamouth, Kyrgyz Republic",2.0,7.0,Active,On-site,825033.0,Analyst
4892,EMP0004893,James Alvarez,Operations,Logistics Coordinator,2015-01-26T00:00:00.000Z,"Saramouth, Nigeria",5.0,10.0,Active,Remote,857394.0,Manager
4893,EMP0004894,Pamela Watson,R&D,Product Developer,2012-09-26T00:00:00.000Z,"Lake Alexandriachester, Sierra Leone",2.0,12.0,Active,Remote,1059544.0,Principal
4894,EMP0004895,William Miller,Sales,Sales Executive,2019-04-03T00:00:00.000Z,"New George, Saint Martin",5.0,6.0,Active,On-site,652149.0,Analyst
4895,EMP0004896,Andrew Smith,Operations,Logistics Coordinator,2021-03-25T00:00:00.000Z,"Savannahview, Cote d'Ivoire",4.0,4.0,Resigned,On-site,625936.0,Analyst
4896,EMP0004897,Melanie Garcia,IT,IT Manager,2012-09-09T00:00:00.000Z,"Lake Alexaville, Guinea",1.0,12.0,Resigned,Remote,1608473.0,Principal
4897,EMP0004898,Alexis Maynard,IT,Software Engineer,2022-06-14T00:00:00.000Z,"East Jamesport, Falkland Islands (Malvinas)",3.0,3.0,Active,Remote,1719000.0,Specialist
4898,EMP0004899,Ashley Hall,IT,Software Engineer,2015-01-02T00:00:00.000Z,"East Michaelburgh, Eritrea",2.0,10.0,Active,On-site,1501659.0,Manager
4899,EMP0004900,Julie Bauer,IT,Software Engineer,2024-09-06T00:00:00.000Z,"Brittanystad, Cape Verde",1.0,0.0,Active,On-site,743720.0,Specialist
4900,EMP0004901,Jordan Hill,IT,Software Engineer,2024-04-27T00:00:00.000Z,"Port Justinborough, Panama",3.0,1.0,Resigned,On-site,792956.0,Specialist
4901,EMP0004902,Joseph Johnson,Marketing,SEO Specialist,2015-11-12T00:00:00.000Z,"Port Joshua, Samoa",4.0,9.0,Active,Remote,579685.0,Manager
4902,EMP0004903,Debra Scott,Sales,Account Manager,2014-07-22T00:00:00.000Z,"New Kaitlynstad, Micronesia",3.0,11.0,Active,On-site,427592.0,Manager
4903,EMP0004904,Lacey Jordan,IT,DevOps Engineer,2020-11-02T00:00:00.000Z,"Samuelshire, Sierra Leone",2.0,4.0,Active,On-site,570696.0,Analyst
4904,EMP0004905,Jennifer Hoffman,Marketing,SEO Specialist,2020-11-22T00:00:00.000Z,"South Lisa, Togo",1.0,4.0,Active,Remote,543213.0,Analyst
4905,EMP0004906,Robert Mccormick,Sales,Sales Executive,2024-05-02T00:00:00.000Z,"South Justinport, Serbia",2.0,1.0,Active,On-site,582384.0,Specialist
4906,EMP0004907,Lori Jenkins,IT,Data Analyst,2015-03-12T00:00:00.000Z,"Rebeccaton, Singapore",4.0,10.0,Active,On-site,475892.0,Manager
4907,EMP0004908,Diane Schneider,IT,Software Engineer,2021-11-30T00:00:00.000Z,"Peterton, American Samoa",3.0,3.0,Active,On-site,1754624.0,Specialist
4908,EMP0004909,Shawn Hanson,Sales,Account Manager,2021-01-16T00:00:00.000Z,"West Brenda, Western Sahara",3.0,4.0,Active,Remote,671156.0,Analyst
4909,EMP0004910,Joel Taylor,Marketing,Content Strategist,2016-09-09T00:00:00.000Z,"Mirandaville, Korea",2.0,8.0,Resigned,On-site,1025413.0,Analyst
4910,EMP0004911,David Ryan,Operations,Operations Executive,2022-05-17T00:00:00.000Z,"Port Scottview, Congo",5.0,3.0,Retired,Remote,907322.0,Specialist
4911,EMP0004912,Mrs. Megan Gallegos,Marketing,Content Strategist,2019-03-17T00:00:00.000Z,"Rosechester, Kazakhstan",3.0,6.0,Active,Remote,467411.0,Analyst
4912,EMP0004913,Jordan Medina,Operations,Operations Executive,2023-11-05T00:00:00.000Z,"New Kellyhaven, Gibraltar",3.0,1.0,Active,Remote,431826.0,Specialist
4913,EMP0004914,Travis Eaton,Marketing,Marketing Executive,2015-05-25T00:00:00.000Z,"Bradleybury, Mauritania",3.0,10.0,Active,On-site,458044.0,Manager
4914,EMP0004915,Chelsea Fuentes,Finance,Accountant,2016-12-12T00:00:00.000Z,"New Gregorytown, Dominica",3.0,8.0,Retired,Remote,538259.0,Analyst
4915,EMP0004916,Amy Johnson,Sales,Sales Executive,2014-04-11T00:00:00.000Z,"Chadland, Holy See (Vatican City State)",5.0,11.0,Active,On-site,459753.0,Manager
4916,EMP0004917,Dennis Jones MD,IT,Data Analyst,2024-12-23T00:00:00.000Z,"Hallmouth, Cuba",2.0,0.0,Active,On-site,776860.0,Specialist
4917,EMP0004918,Carrie Barry,IT,Data Analyst,2024-10-14T00:00:00.000Z,"Lisashire, Cambodia",5.0,0.0,Active,On-site,706284.0,Specialist
4918,EMP0004919,Joshua Jefferson,IT,Software Engineer,2022-07-18T00:00:00.000Z,"New Brendastad, Turks and Caicos Islands",3.0,3.0,Active,Remote,1316313.0,Specialist
4919,EMP0004920,Michael Davis,Finance,CFO,2023-09-20T00:00:00.000Z,"New Johnborough, Cocos (Keeling) Islands",5.0,1.0,Resigned,On-site,755863.0,Executive
4920,EMP0004921,Timothy Byrd,HR,HR Executive,2023-02-16T00:00:00.000Z,"New Kimberlyborough, American Samoa",2.0,2.0,Terminated,On-site,652757.0,Specialist
4921,EMP0004922,Amanda Ellis,IT,IT Manager,2017-12-23T00:00:00.000Z,"Lake Christopher, Samoa",3.0,7.0,Terminated,On-site,1700541.0,Analyst
4922,EMP0004923,Emily Smith,R&D,Lab Technician,2023-09-04T00:00:00.000Z,"West Alexhaven, Canada",1.0,1.0,Resigned,On-site,1073749.0,Specialist
4923,EMP0004924,Jonathan Duffy,IT,DevOps Engineer,2019-03-13T00:00:00.000Z,"Rhondaborough, Dominica",3.0,6.0,Active,On-site,430267.0,Analyst
4924,EMP0004925,Kelly Davis,Finance,CFO,2023-01-01T00:00:00.000Z,"North Robert, Tuvalu",1.0,2.0,Retired,On-site,1103335.0,Executive
4925,EMP0004926,Travis Page,Operations,Operations Executive,2018-08-11T00:00:00.000Z,"Granthaven, Turkmenistan",5.0,7.0,Retired,On-site,964774.0,Analyst
4926,EMP0004927,Eric Rivera,HR,HR Executive,2010-09-26T00:00:00.000Z,"Cheyenneview, Liberia",4.0,14.0,Active,On-site,442562.0,Principal
4927,EMP0004928,Kelly Smith,IT,Software Engineer,2016-02-24T00:00:00.000Z,"Christophertown, Denmark",2.0,9.0,Active,On-site,1257006.0,Manager
4928,EMP0004929,Wesley Johnson,Finance,CFO,2018-02-24T00:00:00.000Z,"West Charles, Belgium",2.0,7.0,Active,Remote,1113008.0,Executive
4929,EMP0004930,Pamela Hahn,Sales,Sales Executive,2020-11-13T00:00:00.000Z,"West Haley, Congo",2.0,4.0,Active,On-site,531796.0,Analyst
4930,EMP0004931,Anita Villegas,Sales,Sales Director,2020-03-26T00:00:00.000Z,"Lake Jamieberg, Norfolk Island",1.0,5.0,Active,On-site,732951.0,Executive
4931,EMP0004932,Mary Strong,IT,Software Engineer,2022-12-13T00:00:00.000Z,"Port Elizabethburgh, Lesotho",5.0,2.0,Resigned,On-site,1150386.0,Specialist
4932,EMP0004933,Jason Torres,Sales,Sales Director,2024-07-03T00:00:00.000Z,"Patriciachester, Saint Martin",2.0,1.0,Active,Remote,549112.0,Executive
4933,EMP0004934,Jessica Taylor,IT,Software Engineer,2024-04-09T00:00:00.000Z,"Howardtown, Guadeloupe",3.0,1.0,Active,Remote,1126237.0,Specialist
4934,EMP0004935,Timothy Perkins,Finance,Accountant,2023-04-27T00:00:00.000Z,"Chanchester, Papua New Guinea",4.0,2.0,Active,On-site,507032.0,Specialist
4935,EMP0004936,Christina Conner,IT,DevOps Engineer,2019-10-02T00:00:00.000Z,"Amyshire, Hong Kong",1.0,5.0,Resigned,On-site,1161838.0,Analyst
4936,EMP0004937,Alexis Sheppard,Marketing,SEO Specialist,2010-09-01T00:00:00.000Z,"Lake Erik, Bolivia",5.0,14.0,Active,On-site,586413.0,Principal
4937,EMP0004938,Victor Mullen,Finance,CFO,2013-05-11T00:00:00.000Z,"New Douglastown, Timor-Leste",5.0,12.0,Active,Remote,1136125.0,Executive
4938,EMP0004939,Scott Daugherty,Marketing,SEO Specialist,2023-12-09T00:00:00.000Z,"New James, Botswana",2.0,1.0,Resigned,On-site,940859.0,Specialist
4939,EMP0004940,David Cervantes,IT,Software Engineer,2022-04-15T00:00:00.000Z,"East Seanburgh, Afghanistan",5.0,3.0,Resigned,On-site,1439453.0,Specialist
4940,EMP0004941,Emily Edwards,Sales,Sales Executive,2017-04-03T00:00:00.000Z,"Frostland, Pakistan",2.0,8.0,Active,On-site,794336.0,Analyst
4941,EMP0004942,Daisy Harrison,IT,Software Engineer,2016-04-14T00:00:00.000Z,"North Benjaminberg, United States of America",3.0,9.0,Active,On-site,987669.0,Manager
4942,EMP0004943,Christina James MD,Operations,Supply Chain Manager,2024-08-24T00:00:00.000Z,"South Nathanielhaven, Swaziland",2.0,0.0,Resigned,On-site,1049366.0,Specialist
4943,EMP0004944,Joshua Schultz,Marketing,Content Strategist,2020-09-28T00:00:00.000Z,"Cunninghamburgh, Malta",4.0,4.0,Resigned,On-site,752891.0,Analyst
4944,EMP0004945,Joseph King,Marketing,Content Strategist,2021-08-12T00:00:00.000Z,"Lake Michael, United States of America",5.0,4.0,Active,Remote,1178866.0,Analyst
4945,EMP0004946,Adam Francis,HR,HR Executive,2017-04-28T00:00:00.000Z,"East Brandistad, Turkey",5.0,8.0,Resigned,On-site,467196.0,Analyst
4946,EMP0004947,Kimberly Martin,Sales,Sales Executive,2022-07-13T00:00:00.000Z,"Lake Aliciaborough, Swaziland",3.0,3.0,Active,On-site,754761.0,Specialist
4947,EMP0004948,Cynthia Gill,Sales,Account Manager,2016-02-08T00:00:00.000Z,"Lake Robin, Eritrea",3.0,9.0,Active,On-site,876518.0,Manager
4948,EMP0004949,Jason Jones,HR,Talent Acquisition Specialist,2023-04-26T00:00:00.000Z,"Lake Helenland, Djibouti",5.0,2.0,Active,On-site,493271.0,Specialist
4949,EMP0004950,Donald Mclean,Operations,Logistics Coordinator,2019-09-19T00:00:00.000Z,"Port Suzanneshire, Togo",4.0,5.0,Retired,Remote,889384.0,Analyst
4950,EMP0004951,Nicole Moore PhD,HR,HR Executive,2017-06-05T00:00:00.000Z,"Lake Jordanside, Vietnam",4.0,8.0,Active,On-site,616560.0,Analyst
4951,EMP0004952,Jessica Adams,Operations,Supply Chain Manager,2020-08-12T00:00:00.000Z,"Lake Taramouth, Slovenia",1.0,5.0,Active,On-site,860065.0,Analyst
4952,EMP0004953,Timothy Gordon,R&D,Research Scientist,2021-12-21T00:00:00.000Z,"Lake Heatherville, Afghanistan",3.0,3.0,Active,On-site,1087511.0,Specialist
4953,EMP0004954,Caleb Fox,IT,Software Engineer,2013-07-03T00:00:00.000Z,"Williamstad, Italy",2.0,12.0,Active,Remote,781705.0,Principal
4954,EMP0004955,Madison Sanchez,IT,Software Engineer,2023-05-27T00:00:00.000Z,"Zacharyborough, Israel",4.0,2.0,Active,On-site,1086825.0,Specialist
4955,EMP0004956,Kayla Barker,Operations,Operations Executive,2025-07-08T00:00:00.000Z,"East Megan, Saudi Arabia",5.0,0.0,Active,On-site,933719.0,Specialist
4956,EMP0004957,Richard Tucker,Operations,Operations Executive,2012-12-14T00:00:00.000Z,"Bushchester, Bermuda",3.0,12.0,Active,Remote,486365.0,Principal
4957,EMP0004958,Diana Dennis,IT,Software Engineer,2017-08-13T00:00:00.000Z,"Morganland, United States Virgin Islands",1.0,8.0,Active,Remote,813033.0,Analyst
4958,EMP0004959,Alicia Smith,Finance,Financial Analyst,2015-12-20T00:00:00.000Z,"Alexanderberg, Bhutan",2.0,9.0,Active,On-site,1046381.0,Manager
4959,EMP0004960,Darren Horn,Sales,Business Development Manager,2018-02-15T00:00:00.000Z,"Johnsonport, Bosnia and Herzegovina",4.0,7.0,Active,Remote,932357.0,Analyst
4960,EMP0004961,Alexandra Brady,Marketing,Marketing Executive,2021-10-31T00:00:00.000Z,"Torresmouth, Venezuela",1.0,3.0,Active,On-site,956241.0,Specialist
4961,EMP0004962,James Woods,Sales,Sales Executive,2024-07-30T00:00:00.000Z,"New Lisaville, Heard Island and McDonald Islands",4.0,1.0,Resigned,On-site,618381.0,Specialist
4962,EMP0004963,Jacob Howard,Sales,Business Development Manager,2020-09-03T00:00:00.000Z,"West Timothychester, Jamaica",3.0,4.0,Resigned,On-site,1047784.0,Analyst
4963,EMP0004964,Jack King,HR,HR Executive,2024-09-13T00:00:00.000Z,"Kathyberg, Falkland Islands (Malvinas)",3.0,0.0,Active,On-site,359398.0,Specialist
4964,EMP0004965,Benjamin Yu,Sales,Sales Executive,2015-05-15T00:00:00.000Z,"East Philip, Finland",5.0,10.0,Active,On-site,404104.0,Manager
4965,EMP0004966,Gabriella Eaton,IT,Software Engineer,2024-09-11T00:00:00.000Z,"Johnborough, Korea",5.0,0.0,Active,Remote,1342545.0,Specialist
4966,EMP0004967,Mackenzie Scott,Sales,Account Manager,2022-11-09T00:00:00.000Z,"East Ashley, Iran",3.0,2.0,Active,Remote,865291.0,Specialist
4967,EMP0004968,Jason Perez,IT,DevOps Engineer,2013-08-16T00:00:00.000Z,"West Ashleyport, Belize",1.0,12.0,Active,Remote,649457.0,Principal
4968,EMP0004969,Daniel Campbell,Marketing,SEO Specialist,2020-06-25T00:00:00.000Z,"Goodmanchester, Serbia",4.0,5.0,Resigned,On-site,445545.0,Analyst
4969,EMP0004970,Robert Morgan,Finance,Financial Analyst,2024-08-20T00:00:00.000Z,"Richmondchester, Kazakhstan",1.0,0.0,Active,On-site,1259367.0,Specialist
4970,EMP0004971,James Fernandez,Finance,Financial Analyst,2023-04-17T00:00:00.000Z,"Port Michael, Korea",1.0,2.0,Active,Remote,858886.0,Specialist
4971,EMP0004972,Dominic Dunn,Finance,Financial Analyst,2014-04-05T00:00:00.000Z,"Bradleyburgh, Montserrat",1.0,11.0,Active,On-site,778684.0,Manager
4972,EMP0004973,Thomas Lee,IT,Software Engineer,2020-06-17T00:00:00.000Z,"Justinfurt, Saint Vincent and the Grenadines",1.0,5.0,Active,Remote,918708.0,Analyst
4973,EMP0004974,Leah Miller,IT,IT Manager,2018-04-24T00:00:00.000Z,"Michaelburgh, Austria",4.0,7.0,Active,Remote,1865302.0,Analyst
4974,EMP0004975,Meredith Johnson,IT,Software Engineer,2022-03-14T00:00:00.000Z,"Lake Michael, Antigua and Barbuda",1.0,3.0,Resigned,Remote,1329849.0,Specialist
4975,EMP0004976,Richard Rogers,Operations,Operations Executive,2018-08-21T00:00:00.000Z,"Port Andre, Jersey",2.0,6.0,Active,On-site,578605.0,Analyst
4976,EMP0004977,Maxwell David,Sales,Sales Executive,2022-01-23T00:00:00.000Z,"East Katherine, Guernsey",1.0,3.0,Active,Remote,773670.0,Specialist
4977,EMP0004978,Jennifer Christensen,Operations,Logistics Coordinator,2020-03-23T00:00:00.000Z,"Port Jacob, Panama",3.0,5.0,Resigned,On-site,660418.0,Analyst
